,inspection_no,dba_name,aka_name,license_no,facility_type,risk,address,city,state,zip,inspection_date,inspection_type,results,violations,latitude,longitude,location,rating,business_status
238,1966777,EPIC BURGER INC,EPIC BURGER,2036917.0,Restaurant,Risk 2 (Medium),1000 W NORTH AVE ,CHICAGO,IL,60642.0,10/19/2016,Canvass,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: FOUND NO CITY OF CHICAGO CERTIFICATE(S) NOR MANAGER ON SITE WHILE SERVING POTENTIALLY HAZARDOUS FOODS (I.E. CHICKEN, BEEF, EGGS, ETC.). INTRUCTED TO HAVE BOTH ON SITE AT ALL TIMES DURING THE PREPARING/SERVING OF POTENTIALLY HAZARDOUS FOODS. SERIOUS VIOLATION 7-38-012 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO REMOVE THE RUST FROM THE STORAGE RACKS INSIDE THE REACH IN COOLERS IN THE REAR BY THE OFFICE/COOKING EQUIPMENT. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO CLEAN AND MAINTAIN THE INTERIOR OF THE COOLERS, COOKING EQUIPMENT AND THE RACKS ABOVE THE 3-COMPARTMENT SINK. REMOVE FOOD/GREASE AND DIRT/DUST BUILD UP. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO CLEAN AND MAINTAIN THE FLOORS UNDER THE DEEP FRYER AND IN THE CORNERS. REMOVE FOOD/GREASE AND DIRT BUILD UP. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO CLEAN AND MAINTAIN THE WALLS AROUND THE 3-COMPARTMENT/HAND WASHING SINKS AND THE HOT WATER TANK.  INSTRUCTED TO SEAL THE HOLES, SCRAPE THE PEELING PAINT AND PROVIDE RUBBER COVING TO THE WALLS IN THE REAR HALLWAY.  MAINTAIN ALL.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTRUCED TO FIX AND MAINTAIN THE LEAK AT THE BASE OF THE FAUCET ON THE 3-COMPARTMENT SINK.  | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: INSTRUCTED TO HANG ALL MOPS UP TO DRY WHEN NOT IN USE AND DISPOSE OF THE USED MOP WATER. MAINTAIN SAME.",41.910948762561205,-87.65315955127153,"(-87.65315955127153, 41.910948762561205)",4.2,OPERATIONAL
239,1966947,PEET'S COFFEE & TEA,PEET'S COFFEE & TEA,76517.0,Restaurant,Risk 2 (Medium),1000 W NORTH AVE ,CHICAGO,IL,60642.0,10/21/2016,Canvass,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: FOUND NO CITY OF CHICAGO FOOD SANITATION NOR MANAGER ON SITE WHILE PREPARING/SERVING POTENTIALLY HAZARDOUS FOODS (I.E. DAIRY, BREAKFAST SANDWICHES, ETC.). INSTRUCTED TO HAVE BOTH ON SITE AT ALL TIMES. SERIOUS VIOLATION 7-38-012 | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: FOUND THE PREVIOUS MINOR VIOLATION FROM REPORT #1199702 DATED 02/04/2015 NOT CORRECTED AND/OR MAINTAINED. INSTRUCTED TO CORRECT AND MAINTAIN:  45-FOOD HANDLER TRAINING REQUIREMENTS NOT MET.NO CERTIFICATES OR PROOF OF TRAINING. MUST PROVIDE PROOF OF TRAINING FOR ALL FOOD HANDLERS.  SERIOUS VIOLATION 7-42-090 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INTRUCTED TO DETAIL CLEAN AND MAINTAN THE INTERIOR OF THE FLOOR DRAINS, FLOORS ALONG THE WALLBASE, IN ALL CORNERS, AROUND THE HOT WATER TANK AND ALL HEAVY EQUIPMENT.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO CLEAN AND MAINTAIN THE WALLS IN THE REAR AROUND THE 3-COMPARTMENT/EXPOSED HAND WASHING SINKS AND AROUND THE RACKS ON THE WALLS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE FAUCET ON THE 3-COMPARTMENT SINK IS IN VERY POOR REPAIR. IT IS BARELY ATTACHED TO THE FAUCET AND WHEN THE WATER IS TURNED ON, THE WATER SPROUTS UP FROM THE BASE AND LEAKS PROFUSELY FROM THE BASE OF THE FAUCET. INSTRUCTED TO FIX AND MAINTAIN. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: INSTRUCTED TO HAVE ALL FOOD HANDLERS WEAR A HAIR/BEARD RESTRAINT. MAINTAIN SAME. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: INSTRUCTED TO PROPERLY STORE THE ICE SCOOPS WHEN NOT IN USE IN A CLEAN BIN/CONTAINER. MAINTAIN SAME.",41.910948762561205,-87.65315955127153,"(-87.65315955127153, 41.910948762561205)",4.2,OPERATIONAL
240,1115054,EPIC BURGER,EPIC BURGER,1904806.0,Restaurant,Risk 2 (Medium),517 S STATE ST ,CHICAGO,IL,60605.0,10/03/2013,Canvass Re-Inspection,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST CLEAN AND MAINTAIN THE WALLS AND CEILING IN THE PREP AND DINING AREA-REMOVE DIRT/DUST. MUST ALSO REMOVE THE GRAFFITI IN THE MEN'S TOILET ROOM.   | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPLACE THE WATER STAINED CEILING TILES IN THE MEN'S TOILET ROOM.  ",41.875313842368,-87.62747311617227,"(-87.62747311617227, 41.875313842367994)",4.2,OPERATIONAL
241,1448122,EPIC BURGER,EPIC BURGER,2129727.0,Restaurant,Risk 2 (Medium),40 E PEARSON ST ,CHICAGO,IL,60611.0,12/14/2015,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR BOTTOM OF DEEP FRYERS OF GREASE BUILD-UP. CLEAN/SANITIZE  INTERIOR BOTTOM OF UPRIGHT ICE CREAM FREEZER AT REAR OF ICE CREAM SPILLS.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS BEHIND FRONT SERVICE COUNTER, UNDER SHELVING AT CORNERS AND ALONG WALLBASE AT REAR IN DISHROOM AREA AND 2ND FLOOR STORAGE AREA. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: REPLACE/REPAIR DAMAGED LIGHT PANELS IN PREP AREA AND AT REAR. MUST PROVIDE LIGHT SHIELD WITH END CAPS AT CEILING IN REAR DISH AREA. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CLEAN ORGANIZE 2ND FLOOR STORAGE CLOSET, MAINTAIN AT ALL TIMES.",41.89765153775095,-87.62672895599906,"(-87.62672895599906, 41.897651537750946)",4.1,OPERATIONAL
242,1138670,EPIC BURGER,EPIC BURGER,2129727.0,Restaurant,Risk 2 (Medium),40 E PEARSON ST ,CHICAGO,IL,60611.0,12/05/2012,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: FOOD DEBRIS FOUND IN HAND SINK, INSTRUCTED MGR TO KEEP HAND SINKS CLEAN AND MAINTAINED.",41.89765153775095,-87.62672895599906,"(-87.62672895599906, 41.897651537750946)",4.1,OPERATIONAL
243,569751,EPIC BURGER,EPIC BURGER,2129727.0,Restaurant,Risk 2 (Medium),40 E PEARSON ST ,CHICAGO,IL,60611.0,12/09/2011,License,Fail,,41.89765153775095,-87.62672895599906,"(-87.62672895599906, 41.897651537750946)",4.1,OPERATIONAL
244,569783,EPIC BURGER,EPIC BURGER,2129727.0,Restaurant,Risk 2 (Medium),40 E PEARSON ST ,CHICAGO,IL,60611.0,12/23/2011,License,Pass,,41.89765153775095,-87.62672895599906,"(-87.62672895599906, 41.897651537750946)",4.1,OPERATIONAL
245,114614,GRILLERS CAFE,GRILLERS CAFE,66413.0,Restaurant,Risk 1 (High),40 E PEARSON ST ,CHICAGO,IL,60611.0,10/25/2010,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.    PREP AREA COOLER DOOR RUBBER GASKETS RIPPED ALONG COOKLINE. MUST REPAIR OR REPLACE DAMAGED DOOR GASKETS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.    OBSERVED FOOD DEBRIS ON CEILING AT REAR DISHWASH ROOM. MUST CLEAN OR PAINT CEILING. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units.    NO THERMOMETERS INSIDE PREP AREA COOLERS. MUST PROVIDE THERMOMETERS FOR ALL COOLERS.",41.89765153775095,-87.62672895599906,"(-87.62672895599906, 41.897651537750946)",4.1,OPERATIONAL
246,2232679,FIVE GUYS BURGERS AND FRIES,FIVE GUYS BURGERS AND FRIES,2109683.0,Restaurant,Risk 2 (Medium),1456 E 53RD ST ,CHICAGO,IL,60615.0,11/01/2018,Complaint,Pass w/ Conditions,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: Observed no city of Chicago certified food sanitation manager on site while TCS foods (hamburgers, fries, etc.) are being cooked. Instructed must have a city of Chicago certified food manager on site at all times when TCS foods are being prepped, cooked and/or served. Priority foundation violation 7-38-012. Citation issued.  | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: Observed no employee health policy on site. Must provide written employee health policy. Priority foundation 7-38-010. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: Observed TCS foods improperly labeled in coolers. Must label all TCS foods with discard date and common name. Must maintain same. Priority foundation violation 7-38-005. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Observed several cracked, damaged or missing floor tiles in front prep area near fryers and grill. Observed excessive debris collecting in large gaps between tiles. Must repair/replace all broken or crack floor tiles, and must fill gaps (grout) between tiles to make floor smooth and easily cleanable. Must maintain same. ",41.799649310416896,-87.5895648484228,"(-87.5895648484228, 41.799649310416896)",4.3,OPERATIONAL
247,1746329,FIVE GUYS BURGERS AND FRIES,FIVE GUYS BURGERS AND FRIES,2109683.0,Restaurant,Risk 2 (Medium),1456 E 53RD ST ,CHICAGO,IL,60615.0,11/04/2016,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE MISSING CEILING PANEL AT REAR ABOVE 3-COMP SINK.",41.799649310416896,-87.5895648484228,"(-87.5895648484228, 41.799649310416896)",4.3,OPERATIONAL
248,2545104,AURELIO'S PIZZA,AURELIO'S PIZZA,2293742.0,Restaurant,Risk 1 (High),1212 S MICHIGAN AVE ,CHICAGO,IL,60605.0,12/06/2021,Canvass,Pass w/ Conditions,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO WRITTEN PROCEDURES OR SUPPLIES FOR RESPONDING TO VOMITING OR DIARRHEAL EVENTS. SUPPLIES MUST INCLUDE ADEQUATE SANITIZER THAT ELIMINATES NOROVIRUS. INSTRUCTED FACILITY TO PROVIDE CLEAN UP POLICY AND SUPPLIES TO PROPERLY HANDLE BODILY FLUID SPILLS ON SITE. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGN AT THE HAND SINKS IN THE FOOD PREP AREA. INSTRUCTED TO PROVIDE AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED BURNT OUT LIGHT BULBS ON THE CEILING ABOVE THE FOOD PREP AREA. INSTRUCTED TO REPLACE AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED EXPIRED FOOD HANDLER CERTIFICATES FOR EMPLOYEES ON SITE. INSTRUCTED TO MAINTAIN RECORDS AT ALL TIMES.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED THE CERTIFIED FOOD MANAGER WITHOUT AN ALLERGEN TRAINING CERTIFICATE. MANAGEMENT INSTRUCTED TO HAVE ALL CERTIFIED FOOD MANAGERS OBTAIN THIS CERTIFICATE.,41.86706145293373,-87.62429155657351,"(-87.62429155657351, 41.86706145293373)",4.3,OPERATIONAL
249,2538016,SUBWAY,SUBWAY,2032865.0,Restaurant,Risk 1 (High),1212 S MICHIGAN AVE ,CHICAGO,IL,60605.0,11/09/2021,Canvass,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED THE CERTIFIED MANAGER ALLERGEN CERTIFICATE TO BE EXPIRED. INSTRUCTED TO RENEW AND MAINTAIN THE ALLERGEN CERTIFICATE ON FILE.,41.86706145293373,-87.62429155657351,"(-87.62429155657351, 41.86706145293373)",4.3,OPERATIONAL
250,2352991,FAIRGROUNDS,FAIRGROUNDS,2511249.0,Restaurant,Risk 1 (High),12 S MICHIGAN AVE ,CHICAGO,IL,60603.0,12/09/2019,Canvass,Pass w/ Conditions,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO EMPLOYEE ON DUTY WITH CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATE. SEE VIOLATION #2. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO EMPLOYEE ON DUTY WITH A VALID CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATE AT 2:35PM WHEN INSPECTION STARTED. ALEX DARST DID ARRIVE ON SITE WITH A VALID CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATE AT APPROXIMATELY 3:10PM. INSTRUCTED TO MAINTAIN AN EMPLOYEE POSSESSING A CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATE ON DUTY AT ALL TIMES WHILE OPEN AND OPERATING. PRIORITY FOUNDATION VIOLATION 7-38-012. CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO KIT AND PROCEDURE ON SITE FOR RESPONDING TO VOMIT AND DIARRHEA. INSTRUCTED TO MAINTAIN A KIT WITH ALL NECESSARY SUPPLIES INCLUDING A SANITIZER EFFECTIVE AGAINST NOROVIRUS AND A WRITTEN PROCEDURE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. ",41.8818033003784,-87.62450427385279,"(-87.62450427385279, 41.881803300378394)",4.3,OPERATIONAL
251,2352923,THE CHERRY CIRCLE ROOM,THE CHERRY CIRCLE ROOM,2373671.0,Restaurant,Risk 1 (High),12 S MICHIGAN AVE ,CHICAGO,IL,60603.0,12/09/2019,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO VERIFIABLE HEALTH POLICY ON SITE. INSTRUCTED TO MAINTAIN COPIES OF THE HEALTH POLICY SIGNED BY ALL EMPLOYEES ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-010. NO CITATION ISSUED.  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO KIT AND PROCEDURE ON SITE FOR RESPONDING TO VOMIT AND DIARRHEA. INSTRUCTED TO MAINTAIN A KIT WITH ALL NECESSARY SUPPLIES INCLUDING A SANITIZER EFFECTIVE AGAINST NOROVIRUS AND A WRITTEN PROCEDURE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASH SIGNAGE AT BOTH HAND WASH SINKS IN BAR. INSTRUCTED TO INSTALL AND MAINTAIN.  | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED ITEMS ON THE MENU THAT AREA SERVED RAW OR POTENTIALLY UNDER COOKED SUCH AS OYSTERS ON THE HALF SHELL, STEAKS, COOKED TO ORDER EGGS, ETC. WITH NO DISCLOSURE AND REMINDER STATEMENTS. INSTRUCTED TO INSTALL DISCLOSURE AND REMINDER STATEMENTS ON ALL MENUS. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARDS THROUGHOUT THE COOKS LINE WITH DEEP GROOVES AND DARK STAINS. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN SMOOTH, CLEANABLE CUTTING SURFACES.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN AND DIRTY GASKETS ON PREP COOLERS IN COFFEE STATION ON COOKS LINE. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED EMPLOYEES WITH CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATES WITHOUT ALLERGEN TRAINING. INSTRUCTED ALL EMPLOYEES MAINTAINING A CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATE MUST COMPLETE ALLERGEN TRAINING AND MAINTAIN RECORDS ON SITE. ",41.8818033003784,-87.62450427385279,"(-87.62450427385279, 41.881803300378394)",4.3,OPERATIONAL
252,2345716,CHICAGO ATHLETIC ASSOCIATION,CINDY'S,2384910.0,Restaurant,Risk 1 (High),12 S MICHIGAN AVE ,CHICAGO,IL,60603.0,11/15/2019,Canvass,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT BAR HANDWASHING SINK. MUST PROVIDE.  | 14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: 3-203.12 FOUND SHELLSTOCK TAGS WITHOUT LAST SOLD OR SERVED DATE. THE DATE WHEN THE LAST SHELLSTOCK FROM THE CONTAINER IS SOLD OR SERVED SHALL BE RECORDED ON THE TAG OR LABEL. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED BEEF & RIBEYE STEAK ON MENU. BOTH ITEMS CAN BE ORDERED UNDER COOKED. INSTRUCTED FACILITY TO PROVIDE DISCLOSURE FOOT NOTE AND REMINDER FOR MENU ITEMS THAT CAN BE ORDERED UNDER COOKED. PRIORITY FOUNDATION. NO CITATION ISSUED.7-38-005 -",41.8818033003784,-87.62450427385279,"(-87.62450427385279, 41.881803300378394)",4.3,OPERATIONAL
253,2355430,CHICAGO ATHLETIC ASSOCIATION,CHICAGO ATHLETIC ASSOCIATION,2432990.0,Restaurant,Risk 1 (High),12 S MICHIGAN AVE ,CHICAGO,IL,60603.0,12/16/2019,Recent Inspection,Pass w/ Conditions,"14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: 3-203.12 FOUND SHELLSTOCK TAGS WITHOUT LAST SOLD OR SERVED DATE. THE DATE WHEN THE LAST SHELLSTOCK FROM THE CONTAINER IS SOLD OR SERVED SHALL BE RECORDED ON THE TAG OR LABEL. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: 	OBSERVED BEEF & RIBEYE STEAK ON MENU. BOTH ITEMS CAN BE ORDERED UNDER COOKED. INSTRUCTED FACILITY TO PROVIDE FOOTNOTE, DISCLOSURE AND REMINDER FOR MENU ITEMS THAT CAN BE ORDERED UNDER COOKED. PRIORITY FOUNDATION. NO CITATION ISSUED.7-38-005 | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: 3-307.11FOUND HANDWASHING SINK WITH OUT SPLASH GUARD NEXT TO SPICE RACK. MUST PROVIDE SPLASH GUARD TO PREVENT CONTAMINATION",41.8818033003784,-87.62450427385279,"(-87.62450427385279, 41.881803300378394)",4.3,OPERATIONAL
254,2355428,CHICAGO ATHLETIC ASSOCIATION,CHICAGO ATHLETIC ASSOCIATION,2384916.0,Restaurant,Risk 1 (High),12 S MICHIGAN AVE ,CHICAGO,IL,60603.0,12/16/2019,Canvass,Pass w/ Conditions,"14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: 3-203.12 FOUND SHELLSTOCK TAGS WITHOUT LAST SOLD OR SERVED DATE. THE DATE WHEN THE LAST SHELLSTOCK FROM THE CONTAINER IS SOLD OR SERVED SHALL BE RECORDED ON THE TAG OR LABEL. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED BEEF & RIBEYE STEAK ON MENU. BOTH ITEMS CAN BE ORDERED UNDER COOKED. INSTRUCTED FACILITY TO PROVIDE FOOTNOTE, DISCLOSURE AND REMINDER FOR MENU ITEMS THAT CAN BE ORDERED UNDER COOKED. PRIORITY FOUNDATION. NO CITATION ISSUED.7-38-005 | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: FOUND HANDWASHING SINK WITH OUT SPLASH GUARD NEXT TO SPICE RACK. MUST PROVIDE SPLASH GUARD TO PREVENT CONTAMINATION.",41.8818033003784,-87.62450427385279,"(-87.62450427385279, 41.881803300378394)",4.3,OPERATIONAL
255,2345703,CHICAGO ATHLETIC ASSOCIATION,CHICAGO ATHLETIC ASSOCIATION,2432990.0,Restaurant,Risk 1 (High),12 S MICHIGAN AVE ,CHICAGO,IL,60603.0,11/15/2019,Canvass,Pass w/ Conditions,"14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: 3-203.12 FOUND SHELLSTOCK TAGS WITHOUT LAST SOLD OR SERVED DATE.  THE DATE WHEN THE LAST SHELLSTOCK FROM THE CONTAINER IS SOLD OR SERVED SHALL BE RECORDED ON THE TAG OR LABEL. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED BEEF & RIBEYE STEAK ON MENU. BOTH ITEMS CAN BE ORDERED UNDER COOKED. INSTRUCTED FACILITY TO PROVIDE DISCLOSURE AND REMINDER FOR MENU ITEMS THAT CAN BE ORDERED UNDER COOKED. PRIORITY FOUNDATION. NO CITATION ISSUED.7-38-005 | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: FOUND HANDWASHING SINK WITH OUT SPLASH GUARD NEXT TO SPICE RACK. MUST PROVIDE SPLASH GUARD TO PREVENT CONTAMINATION. ",41.8818033003784,-87.62450427385279,"(-87.62450427385279, 41.881803300378394)",4.3,OPERATIONAL
